snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-14,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,10,131.392,forming_vcp,weekly_near_pivot,building_setup,71.96,34.93,49.28,0.71,1.28,0.6,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,LTFOODS.NS,LT Foods Limited,Packaged Foods,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,16,129.09,forming_vcp,weekly_near_pivot,building_setup,67.95,17.43,16.45,0.41,0.28,0.45,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,VOLTAMP.NS,Voltamp Transformers Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,2,122.194,watchlist,weekly_breakout,watchlist,75.97,16.46,35.28,0.59,0.37,0.57,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,8,119.996,watchlist,weekly_breakout,watchlist,72.48,24.24,30.51,0.47,0.48,0.41,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,PNBHOUSING.NS,PNB Housing Finance Limited,Mortgage Finance,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,18,116.478,watchlist,weekly_breakout,watchlist,67.39,19.18,57.49,0.85,1.12,0.82,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,ACE.NS,Action Construction Equipment Limited,Farm & Heavy Construction Machinery,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,23,114.746,watchlist,weekly_breakout,watchlist,64.98,24.02,36.53,0.57,0.8,0.7,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,12,112.6,watchlist,weekly_near_pivot,watchlist,70.5,33.91,63.51,0.59,0.43,0.41,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,25,110.124,forming_vcp,weekly_near_pivot,building_setup,64.37,7.9,19.13,0.86,0.56,0.94,False,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_strong"
2026-09-14,DIACABS.NS,Diamond Power Infrastructure Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-11,,22,109.11,watchlist,weekly_near_pivot,watchlist,65.55,81.09,188.14,0.2,0.7,0.18,True,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-14,NEULANDLAB.NS,Neuland Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-11,,24,108.464,watchlist,weekly_near_pivot,watchlist,64.82,43.47,95.99,0.65,0.48,0.77,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
