snapshot_date,ticker,Company Name,Industry,stage,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-05-28,NATIONALUM.NS,National Aluminium Company Limited,Basic Materials,Stage 2,1,117.976,watchlist,weekly_near_pivot,watchlist,83.63,34.91,84.24,0.67,1.86,0.76,True,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,VISHNU.NS,Vishnu Chemicals Limited,Specialty Chemicals,Stage 2,18,117.04,watchlist,weekly_breakout,watchlist,70.2,22.55,27.99,0.8,0.46,0.64,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,CUMMINSIND.NS,Cummins India Limited,Specialty Industrial Machinery,Stage 2,2,115.994,watchlist,weekly_breakout,watchlist,79.97,29.91,49.57,0.68,3.96,0.93,True,False,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong"
2026-05-28,NATCOPHARM.NS,Natco Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,5,115.91,watchlist,weekly_near_pivot,watchlist,78.3,38.18,48.73,0.59,0.51,0.48,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,27,114.374,watchlist,weekly_breakout,watchlist,68.12,21.93,31.44,0.57,0.75,0.64,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,NMDC.NS,NMDC Limited,Steel,Stage 2,15,112.134,watchlist,weekly_near_pivot,watchlist,71.92,23.45,39.8,0.82,1.08,0.75,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,LAURUSLABS.NS,Laurus Labs Limited,Drug Manufacturers - Specialty & Generic,Stage 2,11,110.43,watchlist,weekly_breakout,watchlist,73.4,42.5,49.92,0.91,0.61,0.88,False,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong"
2026-05-28,NLCINDIA.NS,NLC India Limited,Utilities,Stage 2,12,110.168,watchlist,weekly_breakout,watchlist,73.34,38.32,54.29,2.03,0.63,0.74,False,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong"
2026-05-28,INOXINDIA.NS,INOX India Limited,Specialty Industrial Machinery,Stage 2,23,109.508,watchlist,weekly_near_pivot,watchlist,68.79,39.92,41.31,0.77,1.37,0.88,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,RPTECH.NS,Rashi Peripherals Limited,Technology,Stage 2,14,109.504,watchlist,weekly_breakout,watchlist,72.52,53.94,70.16,1.19,0.51,0.89,False,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong"
2026-05-28,DEEPINDS.NS,Deep Industries Limited,Energy,Stage 2,26,108.66,watchlist,weekly_near_pivot,watchlist,68.3,39.25,15.31,0.65,2.26,0.57,True,True,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-05-28,ARVIND.NS,Arvind Limited,Textile Manufacturing,Stage 2,17,108.438,watchlist,weekly_breakout,watchlist,70.94,35.75,43.61,1.52,0.22,0.75,False,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong"
2026-05-28,ADANIGREEN.NS,Adani Green Energy Limited,Utilities - Renewable,Stage 2,19,107.75,watchlist,weekly_breakout,watchlist,70.0,60.05,56.33,1.01,1.38,0.9,False,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong"
2026-05-28,AXISCADES.NS,AXISCADES Technologies Limited,Engineering & Construction,Stage 2,28,107.082,watchlist,weekly_breakout,watchlist,67.91,46.2,47.97,0.78,1.11,0.98,True,False,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong"
2026-05-28,KINGFA.NS,Kingfa Science & Technology (India) Limited,Specialty Chemicals,Stage 2,4,106.206,watchlist,weekly_breakout,watchlist,78.53,43.48,41.12,1.05,1.49,1.53,False,False,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong"
2026-05-28,USHAMART.NS,Usha Martin Limited,Steel,Stage 2,6,105.43,watchlist,weekly_breakout,watchlist,77.15,32.47,31.16,1.33,7.56,2.53,False,False,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong"
2026-05-28,STAR.NS,Strides Pharma Science Limited,Drug Manufacturers - Specialty & Generic,Stage 2,9,105.298,watchlist,weekly_near_pivot,watchlist,75.24,38.48,38.53,1.41,0.48,0.68,False,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong"
2026-05-28,DIACABS.NS,Diamond Power Infrastructure Limited,Specialty Industrial Machinery,Stage 2,13,102.836,watchlist,weekly_breakout,watchlist,72.93,53.5,49.54,2.32,3.16,2.93,False,False,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_strong"
2026-05-28,COALINDIA.NS,Coal India Limited,Energy,Stage 2,3,100.652,watchlist,weekly_near_pivot,watchlist,79.51,15.2,34.66,1.38,11.13,2.87,False,False,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_strong"
2026-05-28,HIRECT.NS,Hind Rectifiers Limited,Electrical Equipment & Parts,Stage 2,22,99.764,watchlist,weekly_breakout,watchlist,68.82,68.43,71.14,1.95,4.79,1.43,False,False,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_strong"
