snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-04,KAJARIACER.NS,Kajaria Ceramics Limited,Building Products & Equipment,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,8,193.636,near_pivot,weekly_near_pivot,high_conviction_near_pivot,70.68,13.31,34.87,0.88,1.16,1.37,False,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_strong"
2026-09-04,HOMEFIRST.NS,Home First Finance Company India Limited,Mortgage Finance,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,28,125.46,forming_vcp,weekly_near_pivot,building_setup,64.8,12.53,18.51,0.67,0.89,0.73,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-04,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,7,125.006,forming_vcp,weekly_near_pivot,building_setup,71.28,10.9,34.91,0.83,0.6,0.98,True,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong"
2026-09-04,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,6,120.45,watchlist,weekly_breakout,watchlist,72.25,23.21,29.32,0.53,0.63,0.58,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-04,VSSL.NS,Vardhman Special Steels Limited,Steel,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,13,118.102,watchlist,weekly_breakout,watchlist,69.26,36.16,53.1,0.62,0.67,0.59,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-04,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,21,115.594,watchlist,weekly_breakout,watchlist,66.72,31.47,60.42,0.63,0.32,0.67,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-04,ACE.NS,Action Construction Equipment Limited,Farm & Heavy Construction Machinery,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,26,114.102,watchlist,weekly_breakout,watchlist,65.51,25.62,35.2,0.51,1.24,0.58,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-04,HEG.NS,HEG Limited,Electrical Equipment & Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,22,112.316,near_pivot,weekly_watchlist,watchlist,66.58,38.47,45.57,0.73,1.31,0.94,True,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, volume_dryup"
2026-09-04,SMLMAH.NS,SML Mahindra Limited,Auto Manufacturers,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-03,,10,112.084,watchlist,weekly_breakout,watchlist,70.42,65.44,61.18,0.7,1.74,1.31,True,False,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong"
2026-09-04,UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,Aerospace & Defense,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-03,,14,111.832,watchlist,weekly_near_pivot,watchlist,69.16,27.97,71.32,0.84,0.79,0.89,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
