snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-07-22,IIFLCAPS.NS,IIFL Capital Services Limited,Capital Markets,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-07-21,,13,208.342,near_pivot,weekly_near_pivot,high_conviction_near_pivot,70.46,8.71,5.93,0.67,2.37,0.7,True,True,"Stage 2, Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-07-21,,10,161.3,near_pivot,weekly_breakout,watchlist,71.5,22.89,41.27,0.77,0.86,0.67,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,PRIVISCL.NS,Privi Speciality Chemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-07-21,,1,118.012,watchlist,weekly_near_pivot,watchlist,83.81,14.29,46.79,0.63,1.42,0.55,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,HAPPYFORGE.NS,Happy Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-07-21,,4,117.58,forming_vcp,weekly_breakout,watchlist,75.4,20.86,60.89,0.49,0.26,0.4,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-07-21,,18,116.858,watchlist,weekly_breakout,watchlist,69.29,18.51,19.24,0.8,1.17,0.86,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,AEGISLOG.NS,Aegis Logistics Limited,Oil & Gas Refining & Marketing,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-07-21,,3,115.862,watchlist,weekly_near_pivot,watchlist,75.56,89.61,108.39,0.66,0.35,0.68,True,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,MEDANTA.NS,Global Health Limited,Medical Care Facilities,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-07-21,,23,115.272,watchlist,weekly_breakout,watchlist,67.61,23.99,27.96,0.61,2.41,0.66,True,True,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,LAURUSLABS.NS,Laurus Labs Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-07-21,,25,114.6,watchlist,weekly_breakout,watchlist,66.75,42.14,59.03,0.73,0.53,0.59,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,SHILPAMED.NS,Shilpa Medicare Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-07-21,,16,111.422,watchlist,weekly_near_pivot,watchlist,69.61,49.29,126.19,0.51,0.52,0.37,True,True,"Stage 2, Extended Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-07-22,ELGIEQUIP.NS,Elgi Equipments Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-07-21,,17,111.128,watchlist,weekly_near_pivot,watchlist,69.39,7.87,47.5,0.52,0.51,0.62,True,True,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
