snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-09-22,GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,1,213.058,near_pivot,weekly_near_pivot,high_conviction_near_pivot,79.04,17.25,12.2,0.73,0.86,0.9,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-22,APLAPOLLO.NS,APL Apollo Tubes Limited,Steel,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,2,205.6,near_pivot,weekly_near_pivot,high_conviction_near_pivot,78.0,25.74,8.83,0.81,0.93,1.13,True,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong"
2026-09-22,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,5,204.654,near_pivot,weekly_near_pivot,high_conviction_near_pivot,77.02,12.19,28.57,0.75,1.14,0.98,True,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_strong"
2026-09-22,BOSCHLTD.NS,Bosch Limited,Auto Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,11,131.146,forming_vcp,weekly_near_pivot,building_setup,71.98,23.08,65.42,0.7,0.42,0.64,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-22,PRICOLLTD.NS,Pricol Limited,Auto Parts,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,12,130.83,forming_vcp,weekly_near_pivot,building_setup,71.65,33.8,39.79,0.54,0.55,0.42,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-22,JTLIND.NS,JTL INDUSTRIES LIMITED,Steel,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,3,122.186,watchlist,weekly_breakout,watchlist,77.18,18.27,78.69,0.83,0.37,0.8,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-22,RBLBANK.NS,RBL Bank Limited,Banks - Regional,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,27,117.846,near_pivot,weekly_watchlist,watchlist,65.48,17.23,38.17,0.68,2.51,0.85,True,True,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, volume_dryup, weekly_volume_dryup, daily_breakout_volume"
2026-09-22,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,7,116.616,forming_vcp,weekly_near_pivot,building_setup,74.33,42.76,54.41,0.87,0.65,1.07,False,False,"Stage 2, Clean Stage 2, trend_template_ok, daily_vcp_ok, weekly_vcp_ok, weekly_strong"
2026-09-22,RKFORGE.NS,Ramkrishna Forgings Limited,Metal Fabrication,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,4,115.916,watchlist,weekly_near_pivot,watchlist,77.08,29.95,40.57,0.31,0.9,0.28,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
2026-09-22,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Asset Management,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-21,,25,114.408,watchlist,weekly_breakout,watchlist,65.79,16.91,51.39,0.51,0.22,0.52,True,True,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong"
